Order_ID,Customer_ID,Product_ID,Store_ID,Order_Date,Ship_Date,Month,Quarter,Year,Country,Nation,Region,City,Product_Category,Product_Subcategory,Product_Name,Sales_Channel,Customer_Segment,Units_Sold,Unit_Price,Discount,Revenue,Cost,Profit,Profit_Margin,Payment_Method,Delivery_Type,Satisfaction_Score,Returned_Units,Delivery_Days,Order_Status
ORD2024-00092,CUST00560,CAT040,STR007,2025-03-26,2025-03-26,Mar,Q1,2025,United Kingdom,Wales,Wales,Cardiff,Storage,Organisation,Loft Label Maker,In-Store,Premium,2,32.17,0.05,61.12,34.14,26.98,0.4414,Card,Store Pickup,4.3,0,0,Completed
ORD2024-00093,CUST01234,CAT035,STR006,2025-11-07,2025-11-10,Nov,Q4,2025,United Kingdom,Scotland,Scotland,Edinburgh,Furniture,Workspace,Apex Office Chair,In-Store,Consumer,1,169.35,0.0,169.35,116.53,52.82,0.3119,Card,Standard,3.7,0,3,Completed
ORD2024-00094,CUST01375,CAT011,ECH003,2024-06-12,2024-06-15,Jun,Q2,2024,United Kingdom,Northern Ireland,Northern Ireland,Belfast,Furniture,Dining,Abbey Dining Chair,Online,Consumer,1,72.4,0.12,63.71,50.55,13.16,0.2066,Digital Wallet,Standard,3.6,0,3,Completed
ORD2024-00095,CUST01391,CAT016,STR006,2024-03-19,2024-03-19,Mar,Q1,2024,United Kingdom,Scotland,Scotland,Glasgow,Kitchen,Appliances,Harbour Kettle,In-Store,Consumer,2,47.64,0.0,95.28,61.27,34.01,0.3569,Card,Store Pickup,3.8,0,0,Completed
ORD2024-00096,CUST00534,CAT034,ECH003,2025-12-11,2025-12-13,Dec,Q4,2025,United Kingdom,England,West Midlands,Coventry,Kitchen,Tableware,Harper Dinner Set,Online,Consumer,5,74.83,0.0,374.15,226.67,147.48,0.3942,PayPal,Standard,4.6,0,2,Completed
ORD2024-00097,CUST00655,CAT010,STR009,2024-11-03,2024-11-03,Nov,Q4,2024,United Kingdom,England,South East,Reading,Furniture,Bedroom,Maple Chest of Drawers,In-Store,Home Office,1,274.27,0.06,257.81,176.94,80.87,0.3137,Digital Wallet,Store Pickup,4.3,0,0,Completed
ORD2024-00098,CUST00756,CAT025,STR009,2024-03-29,2024-03-29,Mar,Q1,2024,United Kingdom,England,South East,Reading,Personal Care,Wellbeing,PureMist Humidifier,In-Store,Consumer,1,51.58,0.06,48.49,30.51,17.98,0.3708,Card,Store Pickup,4.1,0,0,Completed
ORD2024-00099,CUST00152,CAT009,STR009,2025-07-18,2025-07-18,Jul,Q3,2025,United Kingdom,England,South East,Reading,Furniture,Bedroom,Oxford Bedside Table,In-Store,Consumer,1,92.32,0.0,92.32,54.81,37.51,0.4063,Card,Store Pickup,3.9,0,0,Completed
ORD2024-00100,CUST01063,CAT040,STR005,2025-07-18,2025-07-18,Jul,Q3,2025,United Kingdom,England,South West,Bristol,Storage,Organisation,Loft Label Maker,In-Store,Home Office,2,31.28,0.0,62.56,34.27,28.29,0.4522,PayPal,Store Pickup,4.9,0,0,Completed
ORD2024-00101,CUST00692,CAT011,ECH001,2024-02-16,2024-02-18,Feb,Q1,2024,United Kingdom,England,North West,Manchester,Furniture,Dining,Abbey Dining Chair,Online,Home Office,1,71.15,0.0,71.15,46.84,24.31,0.3417,PayPal,Click & Collect,4.2,0,2,Completed
ORD2024-00102,CUST00832,CAT003,STR001,2025-03-01,2025-03-01,Mar,Q1,2025,United Kingdom,England,North West,Manchester,Home Accessories,Decor,Willow Ceramic Vase,In-Store,Small Business,1,24.2,0.0,24.2,12.47,11.73,0.4847,Digital Wallet,Click & Collect,4.5,0,0,Completed
ORD2024-00103,CUST00654,CAT030,STR005,2024-05-24,2024-05-24,May,Q2,2024,United Kingdom,England,South West,Bristol,Cleaning,Home Care,Swift Steam Mop,In-Store,Premium,2,83.22,0.05,158.12,108.62,49.5,0.3131,Card,Store Pickup,4.1,0,0,Completed
ORD2024-00104,CUST01055,CAT006,STR005,2024-04-02,2024-04-05,Apr,Q2,2024,United Kingdom,England,South West,Bristol,Home Accessories,Soft Furnishings,Hearth Throw Blanket,In-Store,Consumer,2,37.34,0.0,74.68,39.09,35.59,0.4766,Digital Wallet,Standard,4.9,0,3,Completed
ORD2024-00105,CUST00221,CAT022,ECH002,2025-02-16,2025-02-21,Feb,Q1,2025,United Kingdom,England,East of England,Norwich,Garden,Outdoor Living,Meadow Bistro Set,Online,Home Office,1,179.86,0.07,167.27,130.09,37.18,0.2223,Bank Transfer,Standard,3.7,0,5,Completed
ORD2024-00106,CUST00807,CAT010,STR006,2025-01-09,2025-01-09,Jan,Q1,2025,United Kingdom,Scotland,Scotland,Glasgow,Furniture,Bedroom,Maple Chest of Drawers,In-Store,Consumer,1,242.58,0.06,228.03,179.24,48.79,0.214,Digital Wallet,Store Pickup,4.0,0,0,Completed
ORD2024-00107,CUST01056,CAT036,ECH003,2024-06-15,2024-06-19,Jun,Q2,2024,United Kingdom,England,East of England,Cambridge,Furniture,Workspace,Apex Standing Desk,Online,Home Office,1,296.92,0.07,276.14,220.52,55.62,0.2014,PayPal,Standard,3.9,1,4,Returned
ORD2024-00108,CUST01486,CAT024,STR005,2025-08-15,2025-08-16,Aug,Q3,2025,United Kingdom,England,South West,Bristol,Garden,Seasonal,Patio Lantern Duo,In-Store,Home Office,2,39.69,0.06,74.62,44.74,29.88,0.4004,Card,Standard,4.2,0,1,Completed
ORD2024-00109,CUST01435,CAT014,ECH002,2025-03-04,2025-03-05,Mar,Q1,2025,United Kingdom,England,East of England,Cambridge,Kitchen,Cookware,Forge Frying Pan,Online,Premium,1,34.52,0.0,34.52,28.61,5.91,0.1712,Bank Transfer,Express,3.8,0,1,Completed
ORD2024-00110,CUST00980,CAT039,ECH001,2025-06-29,2025-07-02,Jun,Q2,2025,United Kingdom,England,South East,Southampton,Personal Care,Wellbeing,Serene Heated Blanket,Online,Home Office,1,64.24,0.11,57.17,45.32,11.85,0.2073,Digital Wallet,Standard,4.2,0,3,Completed
ORD2024-00111,CUST00461,CAT007,STR004,2025-05-15,2025-05-15,May,Q2,2025,United Kingdom,England,London,London,Furniture,Living Room,Riverside Coffee Table,In-Store,Consumer,1,162.03,0.11,144.21,96.71,47.5,0.3294,PayPal,Store Pickup,4.7,0,0,Completed
ORD2024-00112,CUST00595,CAT040,ECH003,2024-12-20,2024-12-23,Dec,Q4,2024,United Kingdom,England,North West,Manchester,Storage,Organisation,Loft Label Maker,Online,Consumer,2,32.88,0.0,65.76,39.77,25.99,0.3952,Card,Standard,3.2,0,3,Completed
ORD2024-00113,CUST00104,CAT016,ECH001,2024-04-12,2024-04-14,Apr,Q2,2024,United Kingdom,England,North East,Sunderland,Kitchen,Appliances,Harbour Kettle,Online,Consumer,1,49.85,0.0,49.85,34.69,15.16,0.3041,Card,Click & Collect,4.6,0,2,Completed
ORD2024-00114,CUST00589,CAT010,ECH001,2025-10-29,2025-11-04,Oct,Q4,2025,United Kingdom,England,North West,Manchester,Furniture,Bedroom,Maple Chest of Drawers,Online,Consumer,1,259.55,0.17,215.43,194.32,21.11,0.098,Card,Standard,3.4,0,6,Completed
ORD2024-00115,CUST01534,CAT007,STR001,2025-09-09,2025-09-11,Sep,Q3,2025,United Kingdom,England,North West,Manchester,Furniture,Living Room,Riverside Coffee Table,In-Store,Home Office,3,142.5,0.19,346.28,298.05,48.23,0.1393,Card,Standard,4.6,0,2,Completed
ORD2024-00116,CUST00527,CAT038,ECH002,2025-08-04,2025-08-08,Aug,Q3,2025,United Kingdom,England,West Midlands,Coventry,Garden,Outdoor Living,Verde Folding Chair,Online,Consumer,2,56.58,0.07,105.24,72.44,32.8,0.3117,Bank Transfer,Standard,4.4,0,4,Completed
ORD2024-00117,CUST00978,CAT016,STR001,2024-08-29,2024-08-29,Aug,Q3,2024,United Kingdom,England,North West,Manchester,Kitchen,Appliances,Harbour Kettle,In-Store,Home Office,1,48.09,0.0,48.09,30.91,17.18,0.3572,Card,Store Pickup,4.1,0,0,Completed
ORD2024-00118,CUST01406,CAT018,STR005,2025-10-16,2025-10-16,Oct,Q4,2025,United Kingdom,England,South West,Bristol,Electronics,Small Tech,Pulse Bluetooth Speaker,In-Store,Consumer,5,57.05,0.06,268.14,190.26,77.88,0.2904,Card,Store Pickup,3.8,0,0,Completed
ORD2024-00119,CUST01125,CAT010,STR004,2025-11-27,2025-11-27,Nov,Q4,2025,United Kingdom,England,London,London,Furniture,Bedroom,Maple Chest of Drawers,In-Store,Consumer,2,276.84,0.0,553.68,363.49,190.19,0.3435,Card,Store Pickup,3.6,0,0,Completed
ORD2024-00120,CUST00672,CAT009,STR004,2025-05-15,2025-05-15,May,Q2,2025,United Kingdom,England,London,London,Furniture,Bedroom,Oxford Bedside Table,In-Store,Consumer,1,98.49,0.0,98.49,54.58,43.91,0.4458,PayPal,Store Pickup,4.2,0,0,Completed
ORD2024-00121,CUST00811,CAT017,STR004,2024-02-16,2024-02-16,Feb,Q1,2024,United Kingdom,England,London,London,Kitchen,Appliances,Harbour Toaster,In-Store,Premium,1,47.32,0.04,45.43,28.53,16.9,0.372,Digital Wallet,Store Pickup,4.5,0,0,Completed
ORD2024-00122,CUST01494,CAT003,ECH002,2025-01-21,2025-01-25,Jan,Q1,2025,United Kingdom,England,South East,Southampton,Home Accessories,Decor,Willow Ceramic Vase,Online,Consumer,3,23.82,0.08,65.74,39.3,26.44,0.4022,Card,Standard,4.4,0,4,Completed
ORD2024-00123,CUST00008,CAT015,STR008,2025-07-11,2025-07-14,Jul,Q3,2025,United Kingdom,Northern Ireland,Northern Ireland,Belfast,Kitchen,Storage,Pantry Glass Jar Set,In-Store,Consumer,1,21.13,0.0,21.13,12.51,8.62,0.408,Bank Transfer,Standard,3.9,0,3,Completed
ORD2024-00124,CUST00033,CAT002,ECH001,2024-02-04,2024-02-05,Feb,Q1,2024,United Kingdom,Wales,Wales,Cardiff,Home Accessories,Lighting,Harbour Floor Lamp,Online,Consumer,2,79.73,0.0,159.46,108.48,50.98,0.3197,Bank Transfer,Express,3.7,0,1,Completed
ORD2024-00125,CUST00480,CAT038,ECH003,2024-11-24,2024-11-28,Nov,Q4,2024,United Kingdom,Northern Ireland,Northern Ireland,Belfast,Garden,Outdoor Living,Verde Folding Chair,Online,Consumer,1,60.27,0.22,47.01,37.66,9.35,0.1989,Digital Wallet,Standard,4.6,0,4,Completed
ORD2024-00126,CUST00097,CAT005,STR007,2024-11-22,2024-11-23,Nov,Q4,2024,United Kingdom,Wales,Wales,Cardiff,Home Accessories,Soft Furnishings,Kensington Cushion Set,In-Store,Consumer,2,28.65,0.0,57.3,31.74,25.56,0.4461,Card,Standard,4.8,0,1,Completed
ORD2024-00127,CUST00846,CAT015,STR003,2024-09-18,2024-09-18,Sep,Q3,2024,United Kingdom,England,Yorkshire and The Humber,Leeds,Kitchen,Storage,Pantry Glass Jar Set,In-Store,Consumer,1,22.26,0.16,18.7,10.03,8.67,0.4636,PayPal,Store Pickup,4.0,0,0,Completed
ORD2024-00128,CUST00386,CAT026,STR009,2024-08-01,2024-08-01,Aug,Q3,2024,United Kingdom,England,South East,Reading,Personal Care,Wellbeing,CalmAir Diffuser,In-Store,Premium,4,37.49,0.1,134.96,87.48,47.48,0.3518,Card,Store Pickup,3.9,0,0,Completed
ORD2024-00129,CUST00497,CAT010,ECH001,2024-11-25,2024-12-01,Nov,Q4,2024,United Kingdom,Scotland,Scotland,Glasgow,Furniture,Bedroom,Maple Chest of Drawers,Online,Home Office,1,257.94,0.0,257.94,190.02,67.92,0.2633,Card,Standard,4.2,0,6,Completed
ORD2024-00130,CUST01153,CAT014,STR001,2025-08-21,2025-08-21,Aug,Q3,2025,United Kingdom,England,North West,Manchester,Kitchen,Cookware,Forge Frying Pan,In-Store,Consumer,2,33.78,0.0,67.56,39.54,28.02,0.4147,Digital Wallet,Store Pickup,4.0,0,0,Completed
ORD2024-00131,CUST00528,CAT031,STR008,2024-12-26,2024-12-26,Dec,Q4,2024,United Kingdom,Northern Ireland,Northern Ireland,Belfast,Cleaning,Home Care,PureClean Vacuum,In-Store,Home Office,3,139.08,0.15,354.65,282.13,72.52,0.2045,PayPal,Store Pickup,5.0,0,0,Completed
ORD2024-00132,CUST00845,CAT021,STR004,2024-01-10,2024-01-10,Jan,Q1,2024,United Kingdom,England,Yorkshire and The Humber,Leeds,Electronics,Workspace,Folio USB-C Dock,In-Store,Premium,1,116.21,0.0,116.21,87.8,28.41,0.2445,Digital Wallet,Store Pickup,3.2,1,0,Returned
ORD2024-00133,CUST00563,CAT028,STR001,2025-12-15,2025-12-15,Dec,Q4,2025,United Kingdom,England,North West,Manchester,Storage,Organisation,Studio Shelf Unit,In-Store,Consumer,4,105.26,0.0,421.04,246.24,174.8,0.4152,Card,Store Pickup,4.2,0,0,Completed
ORD2024-00134,CUST00832,CAT021,STR004,2024-03-23,2024-03-23,Mar,Q1,2024,United Kingdom,England,London,London,Electronics,Workspace,Folio USB-C Dock,In-Store,Consumer,2,132.2,0.06,248.54,171.9,76.64,0.3084,PayPal,Store Pickup,4.0,1,0,Partially Returned
ORD2024-00135,CUST01321,CAT012,STR002,2024-02-13,2024-02-13,Feb,Q1,2024,United Kingdom,England,West Midlands,Birmingham,Furniture,Dining,Bromley Dining Table,In-Store,Premium,2,318.42,0.04,611.37,478.84,132.53,0.2168,PayPal,Store Pickup,4.2,0,0,Completed
ORD2024-00136,CUST00033,CAT003,STR007,2024-11-02,2024-11-02,Nov,Q4,2024,United Kingdom,Wales,Wales,Cardiff,Home Accessories,Decor,Willow Ceramic Vase,In-Store,Consumer,1,25.63,0.0,25.63,11.45,14.18,0.5533,PayPal,Store Pickup,4.0,0,0,Completed
ORD2024-00137,CUST01026,CAT012,ECH002,2024-03-18,2024-03-20,Mar,Q1,2024,United Kingdom,England,East Midlands,Leicester,Furniture,Dining,Bromley Dining Table,Online,Consumer,1,331.64,0.0,331.64,242.14,89.5,0.2699,Digital Wallet,Click & Collect,4.6,0,2,Completed
ORD2024-00138,CUST01354,CAT030,ECH003,2024-09-09,2024-09-11,Sep,Q3,2024,United Kingdom,England,West Midlands,Coventry,Cleaning,Home Care,Swift Steam Mop,Online,Small Business,1,81.68,0.07,75.96,60.39,15.57,0.205,Card,Standard,4.0,0,2,Completed
ORD2024-00139,CUST00553,CAT021,ECH001,2025-04-04,2025-04-06,Apr,Q2,2025,United Kingdom,England,South East,Reading,Electronics,Workspace,Folio USB-C Dock,Online,Home Office,2,119.12,0.0,238.24,185.84,52.4,0.2199,PayPal,Express,4.1,2,2,Returned
ORD2024-00140,CUST00498,CAT023,STR007,2024-10-02,2024-10-02,Oct,Q4,2024,United Kingdom,Wales,Wales,Cardiff,Garden,Outdoor Living,Oakwell Planter Trio,In-Store,Consumer,1,41.98,0.0,41.98,22.66,19.32,0.4602,Card,Store Pickup,4.7,0,0,Completed
ORD2024-00141,CUST01281,CAT007,STR004,2024-05-18,2024-05-18,May,Q2,2024,United Kingdom,England,London,London,Furniture,Living Room,Riverside Coffee Table,In-Store,Consumer,2,154.5,0.06,290.46,189.5,100.96,0.3476,Card,Store Pickup,4.4,0,0,Completed
ORD2024-00142,CUST01424,CAT021,STR003,2024-11-22,2024-11-22,Nov,Q4,2024,United Kingdom,England,Yorkshire and The Humber,Leeds,Electronics,Workspace,Folio USB-C Dock,In-Store,Consumer,1,125.69,0.06,118.15,85.04,33.11,0.2802,Card,Store Pickup,4.2,0,0,Completed
ORD2024-00143,CUST01155,CAT007,STR009,2025-07-17,2025-07-20,Jul,Q3,2025,United Kingdom,England,South East,Reading,Furniture,Living Room,Riverside Coffee Table,In-Store,Small Business,1,150.14,0.0,150.14,96.03,54.11,0.3604,Card,Standard,4.4,0,3,Completed
ORD2024-00144,CUST00316,CAT031,STR002,2025-09-04,2025-09-04,Sep,Q3,2025,United Kingdom,England,West Midlands,Birmingham,Cleaning,Home Care,PureClean Vacuum,In-Store,Home Office,2,138.07,0.15,234.72,196.57,38.15,0.1625,Digital Wallet,Store Pickup,4.7,0,0,Completed
ORD2024-00145,CUST01307,CAT019,ECH001,2025-11-11,2025-11-13,Nov,Q4,2025,United Kingdom,Northern Ireland,Northern Ireland,Belfast,Electronics,Small Tech,Nova Smart Plug Twin Pack,Online,Home Office,1,27.56,0.0,27.56,22.32,5.24,0.1901,PayPal,Express,4.6,0,2,Completed
ORD2024-00146,CUST01143,CAT021,STR004,2025-02-04,2025-02-04,Feb,Q1,2025,United Kingdom,England,London,London,Electronics,Workspace,Folio USB-C Dock,In-Store,Premium,2,127.76,0.04,245.3,171.18,74.12,0.3022,Card,Store Pickup,4.6,0,0,Completed
ORD2024-00147,CUST01496,CAT020,ECH002,2024-07-30,2024-08-04,Jul,Q3,2024,United Kingdom,England,South East,Southampton,Electronics,Workspace,Folio Wireless Keyboard,Online,Consumer,2,60.26,0.0,120.52,83.92,36.6,0.3037,Bank Transfer,Standard,2.6,2,5,Returned
ORD2024-00148,CUST00500,CAT013,ECH001,2025-07-27,2025-08-01,Jul,Q3,2025,United Kingdom,England,East of England,Cambridge,Kitchen,Cookware,Sterling Saucepan Set,Online,Consumer,1,95.71,0.12,84.22,65.92,18.3,0.2173,Card,Standard,3.5,0,5,Completed
ORD2024-00149,CUST00010,CAT032,ECH003,2025-08-14,2025-08-18,Aug,Q3,2025,United Kingdom,England,North West,Manchester,Cleaning,Consumables,Eco Wipe Refill Bundle,Online,Consumer,4,15.6,0.0,62.4,32.56,29.84,0.4782,Card,Standard,3.7,0,4,Completed
ORD2024-00150,CUST00938,CAT010,STR005,2025-08-27,2025-08-27,Aug,Q3,2025,United Kingdom,England,South West,Bristol,Furniture,Bedroom,Maple Chest of Drawers,In-Store,Small Business,1,247.2,0.0,247.2,181.17,66.03,0.2671,Card,Store Pickup,3.8,0,0,Completed
ORD2024-00151,CUST00381,CAT035,STR003,2025-05-16,2025-05-16,May,Q2,2025,United Kingdom,England,Yorkshire and The Humber,Leeds,Furniture,Workspace,Apex Office Chair,In-Store,Premium,1,169.51,0.04,162.73,112.1,50.63,0.3111,Card,Store Pickup,3.8,0,0,Completed
ORD2024-00152,CUST01008,CAT033,STR008,2024-03-25,2024-03-25,Mar,Q1,2024,United Kingdom,Northern Ireland,Northern Ireland,Belfast,Home Accessories,Decor,Elm Photo Frame Set,In-Store,Consumer,3,17.07,0.0,51.21,23.06,28.15,0.5497,Card,Store Pickup,4.0,0,0,Completed
ORD2024-00153,CUST01047,CAT015,STR005,2025-01-10,2025-01-10,Jan,Q1,2025,United Kingdom,England,South West,Bristol,Kitchen,Storage,Pantry Glass Jar Set,In-Store,Consumer,2,22.0,0.11,39.16,19.71,19.45,0.4967,Card,Store Pickup,4.2,0,0,Completed
ORD2024-00154,CUST00539,CAT023,STR002,2024-04-30,2024-04-30,Apr,Q2,2024,United Kingdom,England,West Midlands,Birmingham,Garden,Outdoor Living,Oakwell Planter Trio,In-Store,Consumer,3,44.41,0.11,118.57,68.9,49.67,0.4189,Card,Store Pickup,5.0,0,0,Completed
ORD2024-00155,CUST00424,CAT017,STR010,2024-10-14,2024-10-14,Oct,Q4,2024,United Kingdom,England,North East,Newcastle upon Tyne,Kitchen,Appliances,Harbour Toaster,In-Store,Home Office,2,42.83,0.19,69.38,56.94,12.44,0.1793,PayPal,Store Pickup,4.5,0,0,Completed
ORD2024-00156,CUST00843,CAT020,STR003,2024-05-15,2024-05-15,May,Q2,2024,United Kingdom,England,Yorkshire and The Humber,Leeds,Electronics,Workspace,Folio Wireless Keyboard,In-Store,Home Office,1,62.03,0.1,55.83,39.62,16.21,0.2903,Card,Store Pickup,4.1,0,0,Completed
ORD2024-00157,CUST00926,CAT002,STR002,2024-10-11,2024-10-11,Oct,Q4,2024,United Kingdom,England,West Midlands,Birmingham,Home Accessories,Lighting,Harbour Floor Lamp,In-Store,Premium,4,78.71,0.05,299.1,196.78,102.32,0.3421,PayPal,Store Pickup,3.9,0,0,Completed
ORD2024-00158,CUST01095,CAT028,ECH002,2025-05-21,2025-05-22,May,Q2,2025,United Kingdom,England,East Midlands,Nottingham,Storage,Organisation,Studio Shelf Unit,Online,Home Office,4,96.73,0.08,355.97,266.19,89.78,0.2522,Bank Transfer,Express,2.8,4,1,Returned
ORD2024-00159,CUST00324,CAT015,STR007,2025-12-06,2025-12-06,Dec,Q4,2025,United Kingdom,Wales,Wales,Cardiff,Kitchen,Storage,Pantry Glass Jar Set,In-Store,Premium,5,23.58,0.0,117.9,48.29,69.61,0.5904,Card,Store Pickup,4.1,0,0,Completed
ORD2024-00160,CUST01282,CAT023,STR004,2024-04-03,2024-04-03,Apr,Q2,2024,United Kingdom,England,London,London,Garden,Outdoor Living,Oakwell Planter Trio,In-Store,Consumer,3,47.03,0.0,141.09,68.77,72.32,0.5126,PayPal,Store Pickup,3.6,0,0,Completed
ORD2024-00161,CUST00865,CAT035,STR004,2024-04-14,2024-04-14,Apr,Q2,2024,United Kingdom,England,London,London,Furniture,Workspace,Apex Office Chair,In-Store,Premium,1,175.34,0.0,175.34,113.15,62.19,0.3547,Card,Store Pickup,3.8,0,0,Completed
ORD2024-00162,CUST00720,CAT021,STR003,2025-09-22,2025-09-22,Sep,Q3,2025,United Kingdom,England,Yorkshire and The Humber,Leeds,Electronics,Workspace,Folio USB-C Dock,In-Store,Small Business,2,122.43,0.0,244.86,172.28,72.58,0.2964,Card,Store Pickup,4.0,0,0,Completed
ORD2024-00163,CUST00287,CAT014,ECH001,2025-07-20,2025-07-21,Jul,Q3,2025,United Kingdom,England,East Midlands,Leicester,Kitchen,Cookware,Forge Frying Pan,Online,Consumer,2,34.6,0.0,69.2,43.46,25.74,0.372,Digital Wallet,Click & Collect,4.4,0,1,Completed
ORD2024-00164,CUST00491,CAT014,ECH001,2025-10-15,2025-10-17,Oct,Q4,2025,United Kingdom,England,South West,Bristol,Kitchen,Cookware,Forge Frying Pan,Online,Premium,2,34.08,0.14,58.62,41.73,16.89,0.2881,Digital Wallet,Click & Collect,4.8,0,2,Completed
ORD2024-00165,CUST01563,CAT036,STR002,2024-01-15,2024-01-15,Jan,Q1,2024,United Kingdom,England,North West,Manchester,Furniture,Workspace,Apex Standing Desk,In-Store,Home Office,1,273.26,0.1,245.93,210.98,34.95,0.1421,Digital Wallet,Store Pickup,4.8,0,0,Completed
ORD2024-00166,CUST00569,CAT017,ECH003,2024-06-08,2024-06-09,Jun,Q2,2024,United Kingdom,England,East Midlands,Nottingham,Kitchen,Appliances,Harbour Toaster,Online,Small Business,2,43.62,0.06,82.01,64.41,17.6,0.2146,Card,Express,3.9,1,1,Partially Returned
ORD2024-00167,CUST01254,CAT016,ECH003,2024-06-28,2024-06-30,Jun,Q2,2024,United Kingdom,Northern Ireland,Northern Ireland,Belfast,Kitchen,Appliances,Harbour Kettle,Online,Premium,1,48.32,0.05,45.9,40.48,5.42,0.1181,Card,Express,4.9,0,2,Completed
ORD2024-00168,CUST00242,CAT034,ECH002,2025-06-20,2025-06-24,Jun,Q2,2025,United Kingdom,England,West Midlands,Birmingham,Kitchen,Tableware,Harper Dinner Set,Online,Consumer,1,73.22,0.07,68.09,46.74,21.35,0.3136,Card,Standard,4.8,0,4,Completed
ORD2024-00169,CUST00211,CAT010,STR002,2025-06-05,2025-06-05,Jun,Q2,2025,United Kingdom,England,West Midlands,Birmingham,Furniture,Bedroom,Maple Chest of Drawers,In-Store,Premium,2,245.05,0.0,490.1,356.23,133.87,0.2731,Card,Click & Collect,4.3,0,0,Completed
ORD2024-00170,CUST00509,CAT014,STR006,2024-03-20,2024-03-20,Mar,Q1,2024,United Kingdom,Scotland,Scotland,Glasgow,Kitchen,Cookware,Forge Frying Pan,In-Store,Consumer,2,31.98,0.06,60.12,38.8,21.32,0.3546,PayPal,Store Pickup,3.6,0,0,Completed
ORD2024-00171,CUST00579,CAT033,ECH003,2024-01-09,2024-01-11,Jan,Q1,2024,United Kingdom,England,South East,Southampton,Home Accessories,Decor,Elm Photo Frame Set,Online,Consumer,2,18.04,0.08,33.19,18.79,14.4,0.4339,Card,Click & Collect,3.4,0,2,Completed
ORD2024-00172,CUST00840,CAT024,ECH002,2025-12-11,2025-12-15,Dec,Q4,2025,United Kingdom,Wales,Wales,Swansea,Garden,Seasonal,Patio Lantern Duo,Online,Small Business,4,42.02,0.0,168.08,92.07,76.01,0.4522,Card,Standard,4.0,0,4,Completed
ORD2024-00173,CUST00123,CAT035,STR002,2025-06-16,2025-06-16,Jun,Q2,2025,United Kingdom,England,East Midlands,Leicester,Furniture,Workspace,Apex Office Chair,In-Store,Home Office,2,164.45,0.06,309.17,226.25,82.92,0.2682,Card,Store Pickup,4.9,0,0,Completed
ORD2024-00174,CUST00598,CAT003,STR007,2024-11-30,2024-11-30,Nov,Q4,2024,United Kingdom,Wales,Wales,Cardiff,Home Accessories,Decor,Willow Ceramic Vase,In-Store,Home Office,1,24.11,0.0,24.11,11.05,13.06,0.5417,Card,Store Pickup,4.6,0,0,Completed
ORD2024-00175,CUST01098,CAT023,STR004,2025-04-19,2025-04-19,Apr,Q2,2025,United Kingdom,England,London,London,Garden,Outdoor Living,Oakwell Planter Trio,In-Store,Small Business,1,47.5,0.0,47.5,22.95,24.55,0.5168,Card,Store Pickup,4.1,0,0,Completed
ORD2024-00176,CUST00729,CAT029,STR005,2024-06-27,2024-06-27,Jun,Q2,2024,United Kingdom,England,South West,Bristol,Storage,Laundry,FreshFold Laundry Basket,In-Store,Consumer,2,25.9,0.07,48.17,25.42,22.75,0.4723,PayPal,Store Pickup,3.8,1,0,Partially Returned
ORD2024-00177,CUST00763,CAT039,STR005,2024-03-17,2024-03-19,Mar,Q1,2024,United Kingdom,England,South West,Bristol,Personal Care,Wellbeing,Serene Heated Blanket,In-Store,Consumer,1,62.74,0.16,52.7,43.41,9.29,0.1763,PayPal,Standard,3.7,1,2,Returned
ORD2024-00178,CUST01017,CAT021,ECH002,2024-12-28,2024-12-31,Dec,Q4,2024,United Kingdom,England,Yorkshire and The Humber,Sheffield,Electronics,Workspace,Folio USB-C Dock,Online,Consumer,1,120.66,0.0,120.66,92.59,28.07,0.2326,Digital Wallet,Standard,4.0,0,3,Completed
